date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:57:59	63858/63858	---M--	200	added ('OK')	text/css	date:Fri,%2013%20Apr%202018%2008:26:14%20GMT	https://w3reign.com/themes/alie/demo/css/style.css	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/css/style-2.css	(from https://w3reign.com/themes/alie/demo/)
19:58:00	1531/1531	---M--	200	added ('OK')	text/css	date:Tue,%2010%20Apr%202018%2018:51:12%20GMT	https://w3reign.com/themes/alie/demo/css/demo.css	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/css/demo.css	(from https://w3reign.com/themes/alie/demo/)
19:58:00	122540/122540	---M--	200	added ('OK')	text/css	date:Tue,%2010%20Apr%202018%2018:51:12%20GMT	https://w3reign.com/themes/alie/demo/css/bootstrap.min.css	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/css/bootstrap.min.css	(from https://w3reign.com/themes/alie/demo/)
19:58:00	8801/8801	---M--	200	added ('OK')	text/css	date:Tue,%2001%20May%202018%2008:07:19%20GMT	https://w3reign.com/themes/alie/demo/css/responsive.css	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/css/responsive.css	(from https://w3reign.com/themes/alie/demo/)
19:58:01	35359/35359	---MCZ	200	added ('OK')	text/css	etag:W/%22265a36ec650d63e307e611cdf14d9b89%22	https://use.fontawesome.com/releases/v5.0.8/css/all.css	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/css/all.css	(from https://w3reign.com/themes/alie/demo/)
19:58:01	46242/46242	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20May%202018%2008:06:40%20GMT	https://w3reign.com/themes/alie/demo/index.html	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/index-3.html	(from https://w3reign.com/themes/alie/demo/)
19:58:02	23998/23998	---M-Z	200	added ('OK')	text/html	etag:%225dbe-56b20733c2400-gzip%22	https://w3reign.com/themes/alie/demo/portfolio-2.html	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/portfolio-2.html	(from https://w3reign.com/themes/alie/demo/)
19:58:03	20187/20187	---M-Z	200	added ('OK')	text/html	etag:%224edb-56b20732ce1c0-gzip%22	https://w3reign.com/themes/alie/demo/component.html	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/component.html	(from https://w3reign.com/themes/alie/demo/)
19:58:04	5972/5972	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Apr%202018%2018:51:30%20GMT	https://w3reign.com/themes/alie/demo/images/close-128.png	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/png/close-128.png	(from https://w3reign.com/themes/alie/demo/)
19:58:09	290035/290035	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Apr%202018%2018:53:28%20GMT	https://w3reign.com/themes/alie/demo/images/slide2.jpg	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/jpg/slide2.jpg	(from https://w3reign.com/themes/alie/demo/)
